Наименование;Описание;Город;Телефон 1;Телефон 2;Телефон 3;Telegram 1;Telegram 2;Telegram 3;rating;
Неон Арт;рекламно-производственная фирма;Челябинск;83512485616;83512316039;89128913419;;=;;
Новатор;рекламное агентство;Челябинск;83517965708;83517965709;;;=;;
Новая индустриальная компания;производственная фирма;Челябинск;83512487517;83512483201;;;=;;
Нью Тон;мастерская рекламы;Копейск;83517777756;89517776578;;;=;;
О! Реклама;;Челябинск;89193252627;;;;=;;
О2 Медиа;рекламно-производственная компания;Челябинск;83512390283;89630896444;89630896333;;=;;
Парус;рекламное агентство;Кыштым;89518108656;89080671063;;;=;;
Первый лазер;компания;Челябинск;83512448764;;;;=;;
Печатные технологии;производственно-коммерческая фирма;Миасс;83513287745;83513287743;83513287744;;=;;
Печатный мастер;рекламно-производственная компания;Челябинск;83512233692;83512708827;;;=;;
Пиар Медиа ГРУП;рекламное агентство;Троицк;83516379900;89514549292;;;=;;
Позитив дизайн;рекламная компания;Челябинск;83517766945;89630806612;;;=;;
Поларис;рекламное агентство;Челябинск;89222314610;;;;=;;
Полиграфыч;типография;Челябинск;89043038690;89658555835;;;=;;
Портал;рекламно-производственная компания;Копейск;83512305050;89080707948;83512307948;;=;;
Прайм;рекламное агентство;Челябинск;83512452501;;;https://t.me/avprime;=;;
Премьер фасад;компания строительных технологий;Челябинск;89222335330;83512400111;;https://t.me/waleo07;=;;
Прииск;рекламное агентство;Троицк;83519048982;;;;=;;
Принттерра;салон печати;Челябинск;83512151900;83512200115;83512318601;;=;;
Приоритет74;рекламное агентство полного цикла;Челябинск;83517770225;89087050225;;;=;;
Про-Электрон;рекламная компания;Челябинск;89226341641;;;;=;;
Продвижение;рекламная компания;Челябинск;83512115845;;;;=;;
Проект Sv;рекламно-производственная компания;Челябинск;89080480369;83517722938;83517763168;;=;;
ПромАтелье;производственная фирма;Челябинск;83512114770;89127967140;;;=;;
ПРОСТО;рекламно-полиграфическая фирма;Челябинск;83512239888;83512238889;;https://t.me/prosto_rpk;=;;
Профиреклама;рекламно-производственная компания;Челябинск;89080606093;83517766259;;;=;;
Профото;фотоцентр;Златоуст;89193408856;;;;=;;
Профото;фотоцентр;Златоуст;89193408854;;;;=;;
Пчелка;центр полиграфических услуг;Челябинск;89514607557;89514607501;;;=;;
Радугареклама.рф;компания по производству и размещению рекламы;Челябинск;89507271277;;;https://t.me/radugareklama74;=;;
Раскрась детство;компания по изготовлению стендов и вывесок для школ и детских садов;Челябинск;83512189228;89511238797;88001015723;https://t.me/raskrasdetstvo;=;;
Рдм;мастерская рекламы;Челябинск;83512231248;89191231248;89507394428;;=;;
Реклама Сити;;Челябинск;83517503280;89514510118;;;=;;
Реклама-Злат;;Златоуст;89028968011;;;https://t.me/+79028968011;=;;
Рекламастер;производственная компания;Челябинск;89191261027;;;;=;;
Рекламная студия Ксении Азметовой;;Челябинск;89507339860;;;;=;;
Рекламно-производственная компания;;;89509865070;;;;=;;
Рекламное агентство;;Златоуст;89193331588;89193331555;;;=;;
Рекламное агентство;ИП Завадский Е.В;Челябинск;89823279170;;;;=;;
Рекламный сервис;;Челябинск;89123271111;;;;=;;
Рекламный штурман;рекламное агентство;Челябинск;83512358293;;;https://t.me/+79080858293;=;;
РеКом;рекламно-производственная компания;Челябинск;89127780070;83517786129;83517786130;;=;;
РекТайм;торгово-рекламная компания;Челябинск;83517506400;;;;=;;
Ректайм-групп;рекламно-производственная компания;Челябинск;83517777619;89000262128;;;=;;
Реформа;рекламная компания;Челябинск;83512304717;;;;=;;
РиМ;рекламное агентство;Челябинск;89514683308;;;https://t.me/rimreklama;=;;
Ритм;рекламно-производственная компания;Челябинск;89020273496;89080888398;;;=;;
Рост;типография;Челябинск;83512101179;;;https://t.me/printrost;=;;
Руки;рекламно-производственная фирма;Челябинск;89123219966;83517299966;;;=;;
Светодиоды и Микросхемы;компания по производству, монтажу и обслуживанию рекламных конструкций;Челябинск;89222222111;83517299995;83512224145;https://t.me/+79222222111;=;;
Светон;мастерская света;Челябинск;89000842402;83517776359;;;=;;
Северная Звезда;рекламное агентство;Челябинск;89028602555;83512351845;83512452849;;=;;
Сити-формат;рекламное агентство;Челябинск;89323031121;;;;=;;
Сияниe;;Челябинск;89084920619;;;https://t.me/+79084920619;=;;
Скайлайн;рекламно-производственная компания;Челябинск;88001016842;;;;=;;
Смайл;рекламное агентство;Челябинск;83512703294;83512709298;;;=;;
Спектр-Принт;рекламно-производственная фирма;Челябинск;89080664320;89080664570;83512309414;;=;;
Спринт;рекламное агентство;Челябинск;83512334639;;;;=;;
Ст. Арт;рекламно-производственная компания;Челябинск;83512100707;;;;=;;
Тренд;рекламная студия;Челябинск;83512351845;83512473185;;https://t.me/+79080927289;=;;
Три-А;рекламное агентство;Челябинск;89043042468;89514877915;;https://t.me/+79043042468;https://t.me/+79514877915=;;
Троицкая Телерадиокомпания;;Троицк;83516371375;;;;=;;
Универсальная;типография;Челябинск;83512644726;89630871078;83512667534;;=;;
Уникум;производственная компания;Челябинск;89227067100;89049790773;;;=;;
Урал Вижн;рекламно-производственная компания;Челябинск;89049711905;83517761441;83517290283;;=;;
Урал-дизайн;рекламное агентство;Челябинск;83512234082;;;;=;;
Уралграффити;производственно-рекламная группа;Челябинск;83517776606;89085727720;;;=;;
Фабрика рекламы;рекламное агентство;Миасс;83513543077;;;;=;;
Фабрика Рекламы;рекламное агентство;Челябинск;83519468381;;;;=;;
Фаворит-Принт;рекламно-производственное предприятие;Челябинск;83512614108;;;;=;;
Феникс;творческая мастерская;Златоуст;89634666655;83513666655;;;=;;
Флостен;рекламно-производственная компания;Челябинск;89624854671;83519006478;83512164671;;=;;
Фокус;бюро согласований;Челябинск;83517111291;;;;=;;
ФотоМир;рекламное агентство;Златоуст;89823137778;83513621220;;;=;;
Фреза;центр фрезеровки;Челябинск;89514577700;89617974974;;;=;;
Фрезеровка 74;производственная компания;Челябинск;89227505087;83512448764;;;=;;
Хаски;рекламная компания;Челябинск;83512339890;;;;=;;
Центр;рекламное агентство;Челябинск;89090904646;;;;=;;
Центр печати;;Челябинск;83512351653;83512640136;;;=;;
Центр рекламных услуг;;Златоуст;89678614626;89000215454;;;=;;
Эffект;рекламное агентство;Копейск;89512613413;;;;=;;
Эверест;рекламно-производственная компания;Челябинск;83512318812;83512158812;83512338812;;=;;
Эверест;рекламное агентство полного цикла;Челябинск;89191235567;;;;=;;
Эго Март;фабрика рекламы;Челябинск;83512207410;89080857010;;;=;;
Элефант;производственно-рекламная группа;Челябинск;89128928770;;;https://t.me/alexeyzaikin;=;;
Элефант;производственно-рекламная группа;Челябинск;83517995682;;;https://t.me/alexeyzaikin;=;;
Элис;рекламное агентство;Челябинск;83512610603;83512610602;83512610600;;=;;
Энерготехника;типография;Челябинск;83512633342;83512639878;;https://t.me/promoenergot;=;;
Ярко;рекламно-производственная компания;Челябинск;83512350131;83512350141;;;=;;
#8;типография;Щёлково;84957629888;;;https://t.me/tip8_ru;=;;
1 amedia;рекламно-производственная компания;Раменское;89268231865;;;https://t.me/+79268231865;=;;
1 арт-группа;компания по производству рекламных вывесок и широкоформатной печати;Москва;84991302252;84995024331;;;=;;
1 копия;рекламно-производственная компания;Москва;89636245510;;;https://t.me/+79774240079;=;;
1 типография;рекламно-производственная компания;Ногинск;89771312000;89771010131;;;=;;
1-РА;Первое национальное рекламное агентство;Москва;84994907003;;;;=;;
1888;группа компаний по рекламному производству;Москва;84952341888;89153331888;;;=;;
197;рекламно-производственная компания;Подольск;89260796532;89166100457;89969346465;;=;;
1Sign;рекламно-производственная компания;Москва;84993946355;89255924636;89267159071;;=;;
1znak;типография;Подольск;84957623353;;;;=;;
1а система;рекламно-производственная компания;Москва;84957990952;;;;=;;
201 Лабс;студия рекламы;Москва;84994098985;;;;=;;
22 век;рекламное агентство;Домодедово;84991301920;89263121934;;;=;;
2k print;компания;Подольск;84954450306;89013810182;;;=;;
2л;рекламно-производственное агентство;Москва;84955170493;;;;=;;
3d-logo;;Раменское;89269061709;84994097421;;;=;;
3dmatica;;Москва;84993408315;89031308315;;;=;;
3s-press;типография;Москва;84997072298;84997072242;;;=;;
3smg.ru;рекламно-производственная компания;Москва;89776427089;;;https://t.me/+79197632300;=;;
4Kpro;компания по организации мероприятий;Москва;89099993282;;;https://t.me/mos4kpro;=;;
4К;;;84955438863;;;;=;;
5reklam.ru;типография;Москва;89689686060;89689685959;89269034293;;=;;
6x9 elit;рекламное агентство;Москва;84956147881;84957308912;84956147811;https://t.me/ra6x9;=;;
7огней;рекламно-производственная компания;Москва;84951377060;89057781887;;;=;;
8 красок;рекламно-производственная компания;Москва;84959734142;89778087188;;;=;;
A1 group;компания по производству рекламных конструкций;Москва;84959915900;;;https://t.me/+79104072989;=;;
A2;студия графического дизайна;Истра;89998965980;;;;=;;
Absolute print;типография;Москва;89153381322;84959732165;;https://t.me/+79153381322;=;;
Acrila.ru;компания;Дзержинский;84959787833;;;;=;;
Action loft;маркетинговое агентство;Москва;84954199000;;;;=;;
Active;рекламно-производственная компания;Москва;89060727198;84951992758;;;=;;
Active Project management;рекламное агентство;Москва;84956203586;;;;=;;
Adproject;компания;Москва;84993466247;;;https://t.me/adproject;=;;
Adsystemas;производственная компания;;89250888852;;;;=;;
Adventa Rus;;Москва;84957751542;;;;=;;
AdvСhips;;Видное;84959280141;89154845995;;;=;;
Agiliti;;Москва;89645524411;;;https://t.me/+79645524411;https://t.me/Max_BMS=;;
Agstudio print;рекламно-производственная компания;Москва;84957302278;89166172825;;;=;;
Aleks print;рекламно-производственная компания;Жуковский;89265291688;;;;=;;
AlexPro;рекламно-производственная компания;Москва;84955052384;84956170830;89255052384;;=;;
AlfaColor;;Москва;89661397112;84993980664;;https://t.me/+79661397112;=;;
AlfaRek;рекламно-производственная компания;Москва;84951289989;;;;=;;
All design;рекламное агентство;Москва;84953623321;88002504477;;;=;;
Allmax expo;рекламно-производственная компания;Москва;84958856143;;;;=;;
Altraiz Production;компания;Москва;89198239713;;;;=;;
An-media;рекламное агентство;Москва;89859050688;89255144574;89859050699;;=;;
Ana art;рекламно-производственная компания;Ногинск;89263660850;89036820301;;;=;;
Apex-led;оптово-розничная компания;Подольск;84951259252;84952306251;84951252898;https://t.me/+79254184048;=;;
APS;рекламно-сувенирная компания;Москва;89032438211;84992862757;;;=;;
Ard-print;компания;Воскресенск;89037498585;89057498585;;;=;;
Art advice;рекламно-производственная компания;Москва;84959840061;;;;=;;
Art decor;производственная компания;Москва;89296992472;;;;=;;
Art lab;рекламно-производственная компания;Звенигород;89160018600;;;;=;;
Art vision group;рекламное агентство;Павловский Посад;89685519190;89660778180;;;=;;
Art-board;интернет-магазин;Москва;84951201733;;;;=;;
Art-Rekus;рекламно-производственная компания;Люберцы;89265218340;89859973032;89264268110;;=;;
ArtBox;рекламно-производственная компания;Москва;89057033535;;;;=;;
Artcomgroup;;Москва;89175538181;89035757985;;;=;;
Artkoton;производственная компания;Москва;89262550605;;;;=;;
Aspectrum;рекламно-производственная компания;Котельники;84952368898;89250207879;;https://t.me/aspectrum1;=;;
Aspectrum;рекламно-производственная компания;Люберцы;89250207879;89250207879;;https://t.me/aspectrum;=;;
Astra;рекламная компания;Солнечногорск;84962644380;84962665669;89175317771;;=;;
Avelur;студия дизайна, печати и изготовления вывесок;Москва;89231350391;;;;=;;
Avgdesign;центр цифровой полиграфии;Москва;89257944945;89106642094;;;=;;
AyEvent-decor;;Москва;89163118467;89637700348;;https://t.me/+79637700348;https://t.me/+79163118467=;;
Banana print&gifts;рекламное агентство;Москва;84994900024;89362269666;;https://t.me/bananaadv;=;;
Banners;типография;;89035890378;84957890378;;;=;;
Best Freestyle;компания по изготовлению наружной рекламы;Долгопрудный;89165082179;84954101034;;;=;;
Best Media;рекламное агентство;Пушкино;84952781199;;;https://t.me/bm_reklama;=;;
Best-реклама;;Москва;89250033298;;;;=;;
Bfgifts;рекламно-производственная компания;Москва;89952992033;;;;=;;
Board-Msk.ru;интернет-магазин рекламной продукции с собственным производством;Долгопрудный;89777908584;89955061071;;;=;;
Bogorodov Neon;;Подольск;89529813998;;;;=;;
Bprint;типография;Егорьевск;89850549101;;;;=;;
Brend wall;;Москва;89637276287;;;;=;;
Brend-studio;рекламно-производственная компания;Москва;89645501715;84951092029;84952011936;https://t.me/+79645501715;=;;
Brif Creative Group;;Москва;89253097797;89779391362;;;=;;
Bro-media;;Балашиха;89850782141;;;https://t.me/BROMEDIA_MSK;=;;
Brush-Studio;рекламно-производственная компания;Москва;89269078908;;;https://t.me/brushstudio;=;;
Bukvi-Viveski;рекламная компания;Москва;84956403218;;;https://t.me/bukvi_viveski;=;;
Bvprint;центр полиграфии и наружной рекламы;Москва;84952267382;;;;=;;
Cami Corporate Gifts;компания по дизайну и изготовлению корпоративных сувениров и подарков;Москва;89296770533;;;https://t.me/cami_corporate_gifts;=;;
Cami design;типография;Москва;89296770633;;;;=;;
Canlook;агентство визуальных коммуникаций;Москва;84955454490;;;https://t.me/canlook2008;=;;
Chiville;рекламное агентство;Бронницы;89264183636;89295762450;;;=;;
Clever light;группа компаний;Москва;84952155274;89652304497;84952152376;;=;;
Cmyk fabrik;типография;Лобня;84952852729;;;;=;;
CobArt;компания;Москва;89955050999;;;https://t.me/+79955050999;=;;
Code of trade;баинговая компания;Москва;84957834448;84957875780;84957875534;;=;;
Colorit;рекламное агентство;Подольск;84952780298;;;;=;;
Concept vision;рекламное агентство;Москва;89266286140;84955094314;84951889221;;=;;
Control-P;полиграфический центр;Москва;84957986768;89037986768;89295139690;;=;;
Copy magic;центр полиграфических и фотоуслуг;Москва;84993993173;89265354695;;;=;;
Copy-сервис;;Москва;89267511971;;;https://t.me/copyservicer;=;;
Copy.ru;федеральная сеть типографий и копировальных центров;Москва;84951561000;;;https://t.me/copyru;=;;
Copy.ru;федеральная сеть типографий и копировальных центров;Москва;84951561000;89255902847;;https://t.me/copy_ru_bot;https://t.me/copyru950=;;
CopySem;производственная компания;Москва;89255448852;;;;=;;
Corwell;маркетинговое агентство;Москва;84959884398;;;https://t.me/Corwell_G;https://t.me/corwell2000=;;
Craft & print;рекламно-производственная компания;;84991304434;;;;=;;
Creativ media;рекламное агентство;Орехово-Зуево;89257669658;;;;=;;
Creative space studio;рекламно-производственная компания;Москва;84957762793;;;https://t.me/creativespacestudio;=;;
CreativePromo;компания;Москва;84953749083;;;;=;;
Cutterpro;;;89296741358;89259238744;;;=;;
D-style;рекламно-производственная компания;Москва;84957400865;89267328455;89262728877;;=;;
Da creative group;рекламное агентство;Москва;84959705747;;;;=;;
Dali_print;типография полного цикла;Мытищи;89773332935;;;https://t.me/DaLi_print;=;;
Debby;рекламное агентство полного цикла;Москва;84959263090;;;;=;;
Decor Blacksmith;компания по производству декораций;Москва;89250036758;;;;=;;
Demobox;компания по производству рекламных конструкций;Подольск;89055428068;89032884068;;;=;;
Design ff;компания;;89033638160;;;;=;;
Di-line;производственная компания;Москва;84957658570;89060838355;;;=;;
Dimvi;компания;Москва;89091502323;;;;=;;
Diodonis;рекламное агентство;Истра;89254330810;;;;=;;
Dion;рекламно-производственная компания;Москва;84951200291;;;;=;;
Dismart;компания;Москва;84958032122;;;;=;;
Divex;компания;Москва;84954886596;;;;=;;
Divian;;Москва;89168471087;;;;=;;
Dixi pro;производственный цех;Москва;84991103166;;;;=;;
Diy service;трейд-маркетинговое агентство;Москва;88006006179;;;;=;;
Dizarti;рекламная компания;Москва;84959723643;89096863362;;https://t.me/+79096863362;=;;
Dlw print;полиграфическая компания;Ивантеевка;89262695027;;;;=;;
Dlw print;полиграфическая компания;Мытищи;89264742504;84993906073;;;=;;
Dofoto;типография;Москва;89152581685;;;https://t.me/dofotoru;=;;
Doka;мастерская рекламы;Электросталь;84965710100;;;;=;;
DoskaRis;торгово-производственная компания;Москва;84999389094;;;;=;;
DPG Russia;рекламное агентство полного цикла;Москва;84951817445;;;;=;;
Dsm Group;компания;Москва;84957807263;84957807264;89037708749;;=;;
DsnShop;торгово-производственная компания;Москва;89254446788;84993918848;;;=;;
Dvg media;рекламное агентство;Москва;84952212144;;;https://t.me/alena_b_matveeva;=;;
Eastmark;типография;Электросталь;89261665838;84965791270;;;=;;
Eclips;производственная компания;Москва;84955029070;;;;=;;
Engage;компания;Москва;89687864099;84959684899;;;=;;
EnjoyPrint;онлайн-типография;Москва;84951814221;88007754648;;;=;;
EpicNeon;;Балашиха;89169082244;;;;=;;
Esv-print;полиграфическая компания;Москва;89035864109;;;https://t.me/+79035864109;=;;
Euroelka;компания по производству больших елок;Троицк;84996771997;;;;=;;
Eva;рекламное агентство;Москва;84957749239;84997146370;;;=;;
Exit Design;компания по проектированию и дизайну систем навигации;Москва;84957785395;;;;=;;
Expolyte;шоурум;Москва;84957894151;89296171615;89162315151;https://t.me/+79162315151;=;;
Expomaster group;производственно-торговая компания;Москва;84956429734;;;;=;;
Exponeon;агентство наружной рекламы;Москва;84952530103;89162061005;89166457541;;=;;
ExpoPrint;компания;Москва;88004442147;;;https://t.me/zaria47;=;;
FamPrint.ru;семейная типография;Одинцово;89684459504;;;;=;;
Farberg;шоурум;;84994906004;;;;=;;
FastEdition;центр оперативной печати;Москва;89151344644;;;https://t.me/fastedition;=;;
Fds production;рекламное агентство;Лобня;84957296373;89035565757;;;=;;
Felix Vendo;типография;Москва;89689861188;;;https://t.me/f_vendo;=;;
Firstar promo;компания;Москва;89099139932;;;;=;;
Flexolist;салон оперативной полиграфии;Лыткарино;89266290977;89857764781;84957764781;;=;;
Flugerovo;интернет-магазин декора от производителя;Москва;88002509952;;;;=;;
For-event;торговая компания;Москва;84993942661;89268982057;;;=;;
Forpos;Офис;Москва;84955176464;;;;=;;
Forpos;полиграфическая компания;Ногинск;89255176464;;;;=;;
Forpos;производственно-складская база;Ногинск;89255854889;;;;=;;
Forteprint;типография;Москва;84952150148;;;;=;;
Foto 1308;студия фотоуслуг;Москва;89258554685;89254419409;84991766156;;=;;
Foto-lotos;копицентр;;89774208494;;;https://t.me/79774208494;=;;
Fotoprinx;типография;Люберцы;89263475535;;;;=;;
Fotoprinx;типография;Москва;84956643314;;;;=;;
Fotoprinx;типография;Москва;89150770192;;;https://t.me/+7915077-01-92;=;;
Fotoprinx;типография;Москва;89850066814;;;https://t.me/+79850066814;=;;
Fresh Mind;коммуникационное агентство;Москва;84957424497;;;;=;;
Frezer24.ru;;Подольск;84951780541;;;;=;;
Frezwork;студия наружной рекламы;Москва;89017472156;;;https://t.me/noizix;=;;
Fusion Group;;Москва;84994953693;;;https://t.me/fusiongc;=;;
G-group;рекламно-производственная компания;Москва;84959914539;;;;=;;
Garant media;компания;;88005505760;;;;=;;
Garant media;Офис;Москва;84956635760;;;;=;;
Gear-pro;производственная компания;Павловский Посад;89253769412;;;https://t.me/+79253769412;=;;
Gerf.ru;рекламно-производственная компания;Москва;84959228260;84994772098;;;=;;
Get print;типография;Москва;89037246563;84957246563;;https://t.me/+79037246563;=;;
Gi-foto;центр полиграфии;Москва;89637774060;;;;=;;
Giart;;Москва;89153332070;;;;=;;
GlowGhost;;Москва;89014234015;;;;=;;
Gobo.Moscow;компания по производству световой рекламы;Москва;84991137375;89957707646;;https://t.me/+79959000739;=;;
Goboclub;компания;Москва;84957411239;89773332909;;;=;;
Goldentab;производственная компания;Москва;89260115678;84951976678;84955420206;;=;;
Goodprint;рекламное агентство;Москва;89619154479;;;;=;;
Gorizont;рекламное агентство;Москва;84991720681;84991758217;84991727743;;=;;
Gorodbukv.ru;компания;Москва;84995505573;89365105050;;;=;;
GorZnaki;типография;Москва;89852230022;;;;=;;
Grafia ink;типография;Мытищи;89037788226;;;https://t.me/grafia_ink;=;;
Grafit point;типография;Балашиха;84952550445;84952550770;89037380300;https://t.me/79037380300;=;;
Grand Mag;компания;Москва;84951365506;;;;=;;
Hdlt;производственная фирма;Москва;88625552875;84952152875;88005005047;;=;;
Heaven Print;типография;Москва;89251040763;84993904469;;https://t.me/heaven_print;=;;
Hermes;рекламно-производственная компания;Москва;89104457830;89162011561;89039790003;;=;;
Holst-print;студия;Москва;84952359075;;;;=;;
Homeneon;пункт самовывоза;Москва;84994033025;89032440118;;https://t.me/tbikovka;=;;
Human Art Group;производственная компания;Долгопрудный;89253137987;89686381018;;https://t.me/+79686381018;=;;
Id-wad;рекламно-полиграфическое агентство;;84999952508;;;;=;;
Ig-Print;;Москва;89996905484;;;https://t.me/+79996905484;=;;
Impress;рекламное производство;Зеленоград;89055512909;;;https://t.me/impress_moscow;=;;
Indexdata;центр полиграфии и наружной рекламы;Москва;84957294567;;;https://t.me/indexdata;=;;
Indivision;рекламное агентство;Москва;84956579919;84951396777;;;=;;
Inout Print;типография;Москва;84955805466;;;;=;;
Interactive group;компания;Москва;84959609508;;;;=;;
Interactive Russia;производственная компания;Москва;89856212107;;;;=;;
Interlux;рекламно-полиграфическая компания;Москва;89037224420;84953639256;;;=;;
IQ;рекламное агентство;Москва;89163332999;84992130393;;https://t.me/iqreklamacom;=;;
Isco Print;типография;Москва;89680437304;;;https://t.me/iscoprint;=;;
Jk;типография;Долгопрудный;89661215557;;;https://t.me/+79661215557;=;;
Jumpica;рекламное агентство;Москва;84957711831;;;;=;;
Karaquli;рекламное агентство;Москва;89055495020;;;;=;;
Kla rus production;компания;Раменское;84993433425;89258729876;;;=;;
Kombo;многопрофильная компания;Жуковский;84956496893;89265765757;;;=;;
Kuznets;креативное брендинговое агентство;Москва;84951478860;;;;=;;
Laser Industry;компания;Москва;89324184350;;;;=;;
Laser-t;рекламно-производственная компания;Дзержинский;89104590307;;;;=;;
Lbl print;рекламно-производственная компания;Москва;84952760990;;;;=;;
Led capital;;;84954099852;;;https://t.me/ledcapital_bot;=;;
Led media group;;Москва;84959995401;;;;=;;
Led sk;компания;Москва;88007756440;84951322253;;;=;;
Led-Russia;завод светодиодной продукции;Москва;84952294407;88005552026;;;=;;
Led911 Вывески;;Москва;89067252959;;;https://t.me/+79067252959;=;;
LedLimit;компания;Коломна;89269889082;;;https://t.me/+79269889082;=;;
Ledmsk24;магазин светодиодного освещения для рекламы;Москва;89257778686;;;https://t.me/+79257778686;=;;
Letrero;;Подольск;89031019025;84991308016;;https://t.me/+79031308016;=;;
Letrero;производственная компания;Москва;84991308016;89031019025;;;=;;
Liderposm;компания;Москва;89776676095;;;;=;;
Life Print;типография;Москва;84992887397;84993220288;;;=;;
Liga Group;группа компаний;Москва;84993933357;88005553086;;;=;;
Light Technics;;;89253910538;;;;=;;
LightCube;фотосервис;Балашиха;84994040114;89299711553;;https://t.me/+79299711553;=;;
LikePrint;типография;Москва;84956456688;;;;=;;
Limesmedia.ru;рекламно-производственная компания;Москва;89039606777;84959606777;;;=;;
Lion-print;;Долгопрудный;89295200800;;;;=;;
Lisa;рекламное агентство;Королёв;89266696699;;;https://t.me/+79266696699;=;;
List;рекламно-производственная компания;Долгопрудный;89254102000;;;;=;;
Live;рекламное агентство;Домодедово;89267312957;89104006565;;;=;;
Lnc-effect.ru;компания по изготовлению вывесок и фрезерованию;Москва;84993945296;89252228834;;https://t.me/lnc_effect;=;;
LookWorks;;Москва;84959608671;;;;=;;
Lsr 24;производственная компания;Москва;89652901569;;;;=;;
Made;рекламное агентство полного цикла;Москва;84957307465;;;;=;;
Magic-print24;типография;Павловский Посад;89263272878;;;https://t.me/magic_print24;=;;
Marin`s;компания;Щёлково;89055966762;;;;=;;
McGraver;граверная мастерская;Москва;84957216060;89032219111;;https://t.me/mcgraverbot;https://t.me/79032219111=;;
MDisplay;компания;Балашиха;84951289550;;;https://t.me/+74951289550;=;;
MDV-reklama;;Москва;84994041717;;;https://t.me/+79015592790;=;;
Media Digital Print;рекламно-производственная компания;Звенигород;89031509559;;;https://t.me/+79031509559;=;;
Media Manufactura;рекламно-производственная компания;Москва;84993482896;;;;=;;
Media-vision;рекламная компания;Мытищи;84957772582;89037553622;84959260682;;=;;
Media108;рекламное агентство;Москва;84952552108;;;;=;;
Mediacatalog;рекламная компания;Москва;84957874440;84957777916;;;=;;
Medianame;производственная компания;Москва;84955857920;84955857921;;;=;;
Medor;рекламное агентство полного цикла;Москва;88005055432;;;;=;;
Mellmart;торгово-производственная компания;Москва;89778189174;;;;=;;
Mine & Ss;рекламное агентство;Москва;84959269969;89163719097;;https://t.me/mne_ss;=;;
Mobex;компания;Москва;89253941642;;;;=;;
Mobile cat;производственно-рекламная компания;Москва;89167425982;89166295837;;;=;;
Monas media;рекламное агентство полного цикла;Москва;84959708824;89035708805;;;=;;
Moprint;типография;Москва;89629886200;89959019080;;;=;;
Moprint-reklama;типография;Люберцы;84957458227;89164825885;;;=;;
Mos-rpk;;Москва;89651710141;;;;=;;
Mos3dfrezer;производственная компания;Москва;89773544281;89660174436;84954868034;;=;;
Moscow plastic group;;;89680386688;;;;=;;
Mosrek;типография;Москва;89266660223;;;;=;;
Mosstand;компания по производству мобильно-выставочных стендов;Москва;88002221621;84951059244;;;=;;
Msk-laser;рекламно-производственная компания;Москва;84955107600;84957418999;;;=;;
Msv8;;;84951428328;;;https://t.me/+79295872297;=;;
Mvprint;рекламно-производственная компания;Москва;89774505859;;;https://t.me/+79774505859;=;;
N-eon.ru;мастерская по изготовлению неоновых вывесок, надписей, логотипов;Москва;89772878644;;;https://t.me/n_e_on_ru;=;;
Nano print;фирма;Москва;84951790372;;;https://t.me/nano_print99;=;;
Nano-print;рекламно-производственная компания;Лобня;84951780372;;;https://t.me/nano_print99;=;;
Neon Boutique;бутик неоновых инсталляций;Москва;84996476906;;;https://t.me/neonboutique;=;;
Neon light;компания по изготовлению наружной рекламы;Москва;84954455796;;;;=;;
Neon-mix;рекламно-производственная компания;Москва;89162912700;;;;=;;
New wave;рекламно-производственная компания;Балашиха;89687953553;;;https://t.me/+79687953553;=;;
Next level;рекламно-производственная компания;Москва;84993721013;;;https://t.me/+79057152508;=;;
Next-reklama;рекламно-производственная компания;;89262129976;89859279343;89031304434;;=;;
Okcard;рекламное агентство;Домодедово;89167165909;89104081420;;;=;;
On24print;типография;Москва;89154822246;89151774422;;https://t.me/on24print;=;;
On24print;типография;Балашиха;84959702478;89151774422;;https://t.me/on24print;=;;
One moment;полиграфическая компания;Долгопрудный;89150842911;;;https://t.me/+79150842911;=;;
Optim-print.ru;компания;Москва;89166789067;;;;=;;
OrderCards;интернет-магазин;Москва;89263843134;;;;=;;
Ovi print;полиграфическая компания;Москва;84954113286;;;;=;;
Owl;рекламное агентство;Москва;84951430360;;;https://t.me/+74951430360;=;;
P-plotter;рекламно-производственная компания по изготовлению трафаретов, наклеек и объемных букв на заказ;Москва;84959224437;89258926665;84951046054;https://t.me/pplotter_bot;https://t.me/+79258926665=;;
P10.ru;торгово-производственная компания светодиодных экранов;Москва;84996488828;;;https://t.me/P10_bot;=;;
P1xel;компания;Москва;89059517272;;;;=;;
Pandora print;рекламно-производственная компания;Москва;84956466128;;;;=;;
Paper brothers;типография;Москва;89852689682;;;;=;;
ParkPrint;типография;Москва;84957439630;89266274982;;;=;;
Pechater.ru;компания оперативной полиграфии;Москва;89261334141;;;https://t.me/pechaterm;=;;
Pechater.ru;компания оперативной полиграфии;Москва;84956216814;;;https://t.me/pechaterb;=;;
Pechati-24.ru;типография;Москва;89852993310;;;https://t.me/pechati_24_ru;=;;
Pegas;бюро переводов;Москва;89162347373;;;https://t.me/+79162347373;=;;
Perfect Print;;Мытищи;89111887778;;;https://t.me/+7911-188-77-78;=;;
Phd;рекламное агентство;Москва;84957875782;;;https://t.me/bbdo_twtw;=;;
Pikart Promotion ;агентство современной рекламы;Москва;89124422109;89684701213;;https://t.me/pikart;=;;
Pinpoint;центр печати;Москва;84995505067;89253246668;;https://t.me/pinpoint_info;=;;
Plan Maxima;рекламная компания;Москва;84957488528;;;https://t.me/planmaxima;=;;
